"Publisher ID","Publisher Name","Keyword ID","Keyword","Match Type","Campaign","Keyword Group","Category","Bid Strategy","Keyword Type","Status","Search Engine Bid","Clicks","Click Charges","Avg. Cost per Click","Impressions","Engine Click Thru %","Avg. Pos.","Trans. Conv. %","Total Cost/ Trans.","Amount","Total Cost","Total Volume of Bookings"
"K1122","Overture - US","43000000005277812","cheap airfare to madrid","Advanced","Unassigned","Unassigned","madrid","Position 5-10 Bid Strategy","Unassigned","Paused",0.5125,34,21.387499825,0.6290441125,31725,0.107171000788022,1.12292513790386,0,0,0,21.387499825,0
"K1122","Overture - US","43000000005277880","cheap airfare to rome","Advanced","Unassigned","Unassigned","rome","Position 5-10 Bid Strategy","Unassigned","Unavailable",0.5125,24,25.5249999,1.0635416625,800,3,1.484875,0,0,0,25.5249999,0
"K1122","Overture - US","43000000005277858","airfare to germany","Advanced","Unassigned","Unassigned","germany","Position 5-10 Bid Strategy","Unassigned","Paused",0.5125,111,88.36249905,0.79605855,1899,5.84518167456556,1.40531858873091,0,0,0,88.36249905,0
"K1122","Overture - US","43000000008373877","flight to greece","Standard","Unassigned","Unassigned","greece","Position 5-10 Bid Strategy","Unassigned","Paused",0.5125,168,117.7999998,0.701190475,11984,1.4018691588785,1.84802236315087,0,0,0,117.7999998,0
"K1122","Overture - US","43000000014302646","india cheap flight","Standard","Unassigned","Unassigned","india","Position 5-10 Bid Strategy","Unassigned","Paused",0.5125,257,187.1249992375,0.7281128375,13691,1.87714557008254,2.48867869403258,0,0,0,187.1249992375,0
"K1123","Overture - Global","43000000005421440","travel to toulouse","Standard","Unassigned","Unassigned","toulouse","Position 1-2 Target","Unassigned","Paused",0.525,2,1.05,0.525,324,0.617283950617284,1.62067901234568,0,0,0,1.05,0
"K1123","Overture - Global","43000000005421119","plane ticket france","Standard","Unassigned","Unassigned","ticket","Position 1-2 Target","Unassigned","Paused",0.525,23,12.9999999125,0.5652173875,647,3.5548686244204,1.88098918083462,0,0,0,12.9999999125,0
"K1122","Overture - US","43000000006997597","air ticket price","Standard","Unassigned","Unassigned","airgeneral","Position 5-10 Bid Strategy","Unassigned","Paused",0.525,10,4.85,0.485,3988,0.250752256770311,2.64305416248746,0,0,0,4.85,0
"K1122","Overture - US","43000000005277756","cheapest airfare to london","Advanced","Unassigned","Unassigned","london","Position 5-10 Bid Strategy","Unassigned","Paused",0.525,11,9.474999875,0.861363625,87,12.6436781609195,2.10574712643678,0,0,0,9.474999875,0
"K1122","Overture - US","43000000005277844","athens greece airfare","Advanced","Unassigned","Unassigned","athens","Position 5-10 Bid Strategy","Unassigned","Paused",0.525,17,9.7624999,0.5742647,237,7.17299578059072,2.43755274261603,0,0,0,9.7624999,0
"K1122","Overture - US","43000000006997899","airline booking","Standard","Unassigned","Unassigned","airlinegeneral","Position 5-10 Bid Strategy","Unassigned","Paused",0.525,15,10.425,0.695,3199,0.468896530165677,3.87483588621444,0,0,0,10.425,0
"K1122","Overture - US","43000000005277692","airfare to frankfurt","Advanced","Unassigned","Unassigned","frankfurt","Position 5-10 Bid Strategy","Unassigned","Paused",0.525,16,14.025,0.8765625,292,5.47945205479452,1.53664383561644,0,0,0,14.025,0
"K1122","Overture - US","43000000014278798","paris airfare","Standard","Unassigned","Unassigned","paris","Position 2-5 Bid Strategy","Unassigned","Paused",0.525,52,51.21249965,0.9848557625,7766,0.669585372134947,1.37243110996652,0,0,0,51.21249965,0
"K1122","Overture - US","43000000014278805","flight to paris france","Standard","Unassigned","Unassigned","paris","Position 2-5 Bid Strategy","Unassigned","Paused",0.525,71,76.6499998375,1.0795774625,781,9.09090909090909,2.8145966709347,0,0,0,76.6499998375,0
"K1123","Overture - Global","43000000005421054","lorient flight","Standard","Unassigned","Unassigned","lorient","Position 1-2 Target","Unassigned","Paused",0.5375,7,3.049999925,0.435714275,217,3.2258064516129,1.82672811059908,0,0,0,3.049999925,0
"K1123","Overture - Global","43000000005420888","france airline","Advanced","Unassigned","Unassigned","france","Position 1-2 Target","Unassigned","Sent",0.5375,213,126.54999885,0.59413145,5228,4.07421576128539,2.35413159908187,0,0,0,126.54999885,0
"K1122","Overture - US","43000000006997981","air travel bargain","Standard","Unassigned","Unassigned","airgeneral","Position 5-10 Bid Strategy","Unassigned","Paused",0.5375,3,2.349999975,0.783333325,848,0.35377358490566,3.28242924528302,0,0,0,2.349999975,0
"K1122","Overture - US","43000000005277566","fly prague","Advanced","Unassigned","Unassigned","fly","Position 5-10 Bid Strategy","Unassigned","Paused",0.5375,5,2.8,0.56,154,3.24675324675325,2.10909090909091,0,0,0,2.8,0
"K1122","Overture - US","43000000006997761","air travel site","Standard","Unassigned","Unassigned","airgeneral","Position 5-10 Bid Strategy","Unassigned","Paused",0.5375,6,9.9,1.65,764,0.785340314136126,3.53861256544503,0,0,0,9.9,0
"K1122","Overture - US","43000000006997733","airfare cheap discount","Standard","Unassigned","Unassigned","airfaregeneral","Position 5-10 Bid Strategy","Unassigned","Paused",0.5375,43,25.5624997125,0.5944767375,7162,0.600390952247975,4.13321697849763,0,0,0,25.5624997125,0
"K1123","Overture - Global","43000000005421036","marseille airline ticket","Standard","Unassigned","Unassigned","marseille","Position 1-2 Target","Unassigned","Paused",0.55,1,0.575,0.575,669,0.149476831091181,1.90986547085202,0,0,0,0.575,0
"K1123","Overture - Global","43000000005421310","cheap montpellier flight","Standard","Unassigned","Unassigned","montpellier","Position 1-2 Target","Unassigned","Paused",0.55,3,1.674999975,0.558333325,108,2.77777777777778,1.86574074074074,0,0,0,1.674999975,0
"K1123","Overture - Global","43000000005421168","air france business travel","Advanced","Unassigned","Unassigned","airfrance","Position 1-2 Target","Unassigned","Paused",0.55,10,6.55,0.655,1025,0.975609756097561,1.84829268292683,0,0,0,6.55,0
"K1122","Overture - US","43000000005277628","atlanta to frankfurt","Advanced","Unassigned","Unassigned","frankfurt","Position 5-10 Bid Strategy","Unassigned","Paused",0.55,2,0.6375,0.31875,23,8.69565217391304,1.56521739130435,0,0,0,0.6375,0
"K1122","Overture - US","43000000005277718","flight to britain","Advanced","Unassigned","Unassigned","britain","Position 5-10 Bid Strategy","Unassigned","Paused",0.55,2,0.8125,0.40625,105,1.9047619047619,1.74571428571429,0,0,0,0.8125,0
"K1122","Overture - US","43000000005277654","atlanta to rome","Advanced","Unassigned","Unassigned","rome","Position 5-10 Bid Strategy","Unassigned","Unavailable",0.55,2,1,0.5,415,0.481927710843374,7.06048192771084,0,0,0,1,0
"K1122","Overture - US","43000000005277840","chicago to rome","Advanced","Unassigned","Unassigned","chicago","Position 5-10 Bid Strategy","Unassigned","Paused",0.55,3,1.487499975,0.495833325,181,1.65745856353591,2.85524861878453,0,0,0,1.487499975,0
"K1122","Overture - US","43000000005277838","flight italy naples","Advanced","Unassigned","Unassigned","flight","Position 5-10 Bid Strategy","Unassigned","Paused",0.55,17,10.4874999625,0.6169117625,320,5.3125,2.1534375,0,0,0,10.4874999625,0
"K1122","Overture - US","43000000006997952","discounted international airfare","Standard","Unassigned","Unassigned","discountgeneral","Position 5-10 Bid Strategy","Unassigned","Paused",0.55,11,13.462499875,1.223863625,383,2.87206266318538,2.22349869451697,0,0,0,13.462499875,0
"K1122","Overture - US","43000000006997639","air flight ticket","Standard","Unassigned","Unassigned","airgeneral","Position 5-10 Bid Strategy","Unassigned","Paused",0.55,23,19.8999999125,0.8652173875,2574,0.893550893550894,3.39677544677545,0,0,0,19.8999999125,0
"K1122","Overture - US","43000000005289901","hanover cheap flight","Advanced","Unassigned","Unassigned","hanover","Position 5-10 Bid Strategy","Unassigned","Paused",0.5625,2,1.075,0.5375,44,4.54545454545455,1.725,0,0,0,1.075,0
"K1122","Overture - US","43000000005277646","flight to valencia spain","Advanced","Unassigned","Unassigned","flight","Position 5-10 Bid Strategy","Unassigned","Paused",0.5625,2,1.125,0.5625,90,2.22222222222222,1.74333333333333,0,0,0,1.125,0
"K1122","Overture - US","43000000005277766","chicago to london","Advanced","Unassigned","Unassigned","london","Position 5-10 Bid Strategy","Unassigned","Paused",0.5625,5,2.875,0.575,161,3.1055900621118,3.5583850931677,0,0,0,2.875,0
"K1122","Overture - US","43000000006997909","airfare cheap rate","Standard","Unassigned","Unassigned","airfaregeneral","Position 5-10 Bid Strategy","Unassigned","Paused",0.5625,3,2.9749999875,0.9916666625,462,0.649350649350649,2.61450216450216,0,0,0,2.9749999875,0
"K1122","Overture - US","43000000014278523","airplane france ticket","Standard","Unassigned","Unassigned","france","Position 1-4 Bid Strategy","Unassigned","Paused",0.5625,6,3.08749995,0.514583325,88,6.81818181818182,2.82045454545455,0,0,0,3.08749995,0
"K1122","Overture - US","43000000006998027","air fare cheap","Standard","Unassigned","Unassigned","airgeneral","Position 5-10 Bid Strategy","Unassigned","Paused",0.5625,9,6.487499925,0.720833325,1974,0.455927051671732,2.27608915906788,0,0,0,6.487499925,0
"K1122","Overture - US","43000000014278668","discount paris airfare","Standard","Unassigned","Unassigned","paris","Position 2-5 Bid Strategy","Unassigned","Paused",0.5625,13,10.637499925,0.818269225,581,2.23752151462995,3.22478485370052,0,0,0,10.637499925,0
"K1123","Overture - Global","43000000005421174","paris travel information","Advanced","Unassigned","Unassigned","paris","Position 1-2 Target","Unassigned","Sent",0.575,2,1.55,0.775,2661,0.0751597143930853,1.26903419767005,0,0,0,1.55,0
"K1123","Overture - Global","43000000005421248","cheap nice airfare","Advanced","Unassigned","Unassigned","nice","Position 1-2 Target","Unassigned","Paused",0.575,6,2.612499975,0.4354166625,14936,0.0401713979646492,2.54064675950723,0,0,0,2.612499975,0
"K1123","Overture - Global","43000000005421428","ajaccio flight","Standard","Unassigned","Unassigned","ajaccio","Position 1-2 Target","Unassigned","Paused",0.575,8,2.8875,0.3609375,616,1.2987012987013,2.02987012987013,0,0,0,2.8875,0
"K1123","Overture - Global","43000000005421294","cheap flight to marseille","Standard","Unassigned","Unassigned","marseille","Position 1-2 Target","Unassigned","Paused",0.575,7,4.2374999625,0.6053571375,1067,0.656044985941893,2.1020618556701,0,0,0,4.2374999625,0
"K1123","Overture - Global","43000000005421198","cheap flight to lyon","Advanced","Unassigned","Unassigned","lyon","Position 1-2 Target","Unassigned","Paused",0.575,9,5.699999925,0.633333325,478,1.88284518828452,2.08828451882845,0,0,0,5.699999925,0
"K1123","Overture - Global","43000000005421086","flight to perpignan","Standard","Unassigned","Unassigned","perpignan","Position 1-2 Target","Unassigned","Paused",0.575,11,6.1875,0.5625,482,2.28215767634855,1.60497925311203,0,0,0,6.1875,0
"K1123","Overture - Global","43000000005420954","paris airfare deal","Advanced","Unassigned","Unassigned","airfare","Position 1-2 Target","Unassigned","Paused",0.575,11,8.9375,0.8125,8617,0.127654636184287,2.65750261111756,0,0,0,8.9375,0
"K1123","Overture - Global","43000000005421400","flight to nimes","Standard","Unassigned","Unassigned","nimes","Position 1-2 Target","Unassigned","Paused",0.575,16,10.075,0.6296875,548,2.91970802919708,1.6529197080292,0,0,0,10.075,0
"K1122","Overture - US","43000000006997807","air travel reservation","Standard","Unassigned","Unassigned","airgeneral","Position 5-10 Bid Strategy","Unassigned","Paused",0.575,1,0.4125,0.4125,944,0.105932203389831,3.23728813559322,0,0,0,0.4125,0
"K1122","Overture - US","43000000014278810","air france business travel","Standard","Unassigned","Unassigned","airfrance","Position 2-5 Bid Strategy","Unassigned","Paused",0.575,1,0.675,0.675,301,0.332225913621262,2.23986710963455,0,0,0,0.675,0
"K1122","Overture - US","43000000005277574","atlanta to london","Advanced","Unassigned","Unassigned","london","Position 5-10 Bid Strategy","Unassigned","Paused",0.575,2,1.5625,0.78125,37,5.40540540540541,2.37297297297297,0,0,0,1.5625,0
"K1122","Overture - US","43000000014278663","cheap paris plane ticket","Standard","Unassigned","Unassigned","paris","Position 2-5 Bid Strategy","Unassigned","Paused",0.575,2,1.95,0.975,64,3.125,2.5953125,0,0,0,1.95,0
"K1122","Overture - US","43000000005289932","munich ticket","Advanced","Unassigned","Unassigned","munich","Position 5-10 Bid Strategy","Unassigned","Paused",0.575,4,2.5125,0.628125,2577,0.155219247186651,2.84672099340318,0,0,0,2.5125,0
"K1122","Overture - US","43000000005277596","new york to london","Advanced","Unassigned","Unassigned","newyork","Position 5-10 Bid Strategy","Unassigned","Paused",0.575,6,3.249999975,0.5416666625,322,1.86335403726708,3.40310559006211,0,0,0,3.249999975,0
"K1122","Overture - US","43000000006997731","air line travel","Standard","Unassigned","Unassigned","airlinegeneral","Position 5-10 Bid Strategy","Unassigned","Paused",0.575,3,3.3874999875,1.1291666625,1348,0.222551928783383,3.33442136498516,0,0,0,3.3874999875,0
"K1122","Overture - US","43000000005277658","london air fare","Advanced","Unassigned","Unassigned","airfare","Position 5-10 Bid Strategy","Unassigned","Paused",0.575,2,3.825,1.9125,88,2.27272727272727,2.10227272727273,0,0,0,3.825,0
"K1122","Overture - US","43000000005421520","athens ticket","Advanced","Unassigned","Unassigned","athens","Position 5-10 Bid Strategy","Unassigned","Paused",0.575,4,3.85,0.9625,226,1.76991150442478,2.86106194690265,0,0,0,3.85,0
"K1122","Overture - US","43000000014278731","fly to france","Standard","Unassigned","Unassigned","france","Position 2-5 Bid Strategy","Unassigned","Paused",0.575,10,4.1625,0.41625,212,4.71698113207547,2.64528301886792,0,0,0,4.1625,0
"K1122","Overture - US","43000000014278737","airline ticket paris","Standard","Unassigned","Unassigned","paris","Position 2-5 Bid Strategy","Unassigned","Paused",0.575,21,24.03749985,1.14464285,658,3.19148936170213,2.9629179331307,0,0,0,24.03749985,0
"K1122","Overture - US","43000000005277684","cheap flight to barcelona","Advanced","Unassigned","Unassigned","barcelona","Position 5-10 Bid Strategy","Unassigned","Paused",0.575,73,57.574999625,0.788698625,5043,1.44755106087646,1.61748958953004,0,0,0,57.574999625,0
"K1122","Overture - US","43000000014302653","india airfare","Standard","Unassigned","Unassigned","india","Position 5-10 Bid Strategy","Unassigned","Paused",0.575,288,182.0374992,0.63207465,7569,3.80499405469679,1.90808561236623,0,0,0,182.0374992,0
"K1123","Overture - Global","43000000005420882","cheap strasbourg flight","Standard","Unassigned","Unassigned","strasbourg","Position 1-2 Target","Unassigned","Paused",0.5875,1,0.5875,0.5875,54,1.85185185185185,1.37037037037037,0,0,0,0.5875,0
"K1123","Overture - Global","43000000005420942","bordeaux cheap airfare","Advanced","Unassigned","Unassigned","bordeaux","Position 1-2 Target","Unassigned","Paused",0.5875,2,1.0125,0.50625,35,5.71428571428571,1.82571428571429,0,0,0,1.0125,0
"K1123","Overture - Global","43000000005420896","lyon travel","Advanced","Unassigned","Unassigned","lyon","Position 1-2 Target","Unassigned","Paused",0.5875,3,2.274999975,0.758333325,3158,0.0949968334388854,2.00569981000633,0,0,0,2.274999975,0
"K1123","Overture - Global","43000000005421107","cheap flight to toulouse","Standard","Unassigned","Unassigned","toulouse","Position 1-2 Target","Unassigned","Paused",0.5875,4,2.4,0.6,398,1.00502512562814,1.39874371859296,0,0,0,2.4,0
"K1123","Overture - Global","43000000005421328","air class first france","Standard","Unassigned","Unassigned","france","Position 1-2 Target","Unassigned","Sent",0.5875,6,4.149999975,0.6916666625,275,2.18181818181818,2.28618181818182,0,0,0,4.149999975,0
"K1123","Overture - Global","43000000005421330","flight ticket to paris","Advanced","Unassigned","Unassigned","paris","Position 1-2 Target","Unassigned","Sent",0.5875,17,9.599999875,0.564705875,205,8.29268292682927,2.05707317073171,0,0,0,9.599999875,0
"K1123","Overture - Global","43000000005420958","air fare to france","Advanced","Unassigned","Unassigned","france","Position 1-2 Target","Unassigned","Sent",0.5875,38,20.937499825,0.5509868375,10655,0.356640075082121,2.2577193805725,0,0,0,20.937499825,0
"K1122","Overture - US","43000000005421548","boston to madrid","Advanced","Unassigned","Unassigned","boston","Position 5-10 Bid Strategy","Unassigned","Paused",0.5875,2,1.1,0.55,131,1.52671755725191,3.73664122137405,0,0,0,1.1,0
"K1122","Overture - US","43000000005289891","hamburg ticket","Advanced","Unassigned","Unassigned","hamburg","Position 5-10 Bid Strategy","Unassigned","Paused",0.5875,3,1.5499999875,0.5166666625,347,0.864553314121038,1.3985590778098,0,0,0,1.5499999875,0
"K1122","Overture - US","43000000014278729","cheap flight to lyon","Standard","Unassigned","Unassigned","lyon","Position 2-5 Bid Strategy","Unassigned","Paused",0.5875,4,2.3875,0.596875,167,2.39520958083832,2.06047904191617,0,0,0,2.3875,0
